X,Y,Z,RockUnit,Lith Code
6482.09,6500.41,1534.2,1,1
6482.09,6500.41,1526.65,2,1
6482.09,6500.41,1511.65,2,1
6482.09,6500.41,1496.65,2,1
6482.09,6500.41,1481.65,2,1
6482.09,6500.41,1466.65,3,1
6482.09,6500.41,1451.95,3,1
6382.2,6386.58,1546.16,1,3
6382.2,6386.58,1537.4,1,3
6382.2,6386.58,1528.64,2,3
6382.2,6386.58,1513.64,2,3
6382.2,6386.58,1498.64,2,3
6382.2,6386.58,1483.64,2,3
6382.2,6386.58,1468.64,2,3
6382.2,6386.58,1460.25,2,3
6399.77,6637.5,1579.9,1,1
6399.77,6637.5,1564.9,1,1
6399.77,6637.5,1549.9,1,1
6399.77,6637.5,1539.77,1,1
6399.77,6637.5,1529.64,2,1
6399.77,6637.5,1514.64,2,1
6399.77,6637.5,1499.64,2,1
6399.77,6637.5,1484.64,2,1
6399.77,6637.5,1477,2,1
7132.82,6819.65,1585.33,1,1
7132.82,6819.65,1570.33,1,1
7132.82,6819.65,1555.33,1,1
7132.82,6819.65,1540.38,1,1
7132.82,6819.65,1525.43,2,1
7132.82,6819.65,1510.43,2,1
7132.82,6819.65,1495.43,2,1
7132.82,6819.65,1480.43,2,1
7132.82,6819.65,1465.43,2,1
7132.82,6819.65,1450.43,2,1
7132.82,6819.65,1438.83,2,1
7258,6888.06,1513.63,1,1
7258,6888.06,1498.63,1,1
7258,6888.06,1490.33,1,1
7258,6888.06,1482.03,2,1
7258,6888.06,1467.03,2,1
7258,6888.06,1452.03,2,1
7258,6888.06,1437.03,2,1
7258,6888.06,1422.03,2,1
7258,6888.06,1407.03,2,1
7258,6888.06,1392.03,2,1
7258,6888.06,1377.03,2,1
7295.69,6833.1,1508.99,1,1
7295.69,6833.1,1493.99,1,1
7295.69,6833.1,1478.99,1,1
7295.69,6833.1,1470.84,1,1
7295.69,6833.1,1462.69,2,1
7295.69,6833.1,1447.69,2,1
7295.69,6833.1,1432.69,2,1
7295.69,6833.1,1417.69,2,1
7295.69,6833.1,1402.69,2,1
7295.69,6833.1,1387.69,2,1
7295.69,6833.1,1373.34,2,3
7198.45,6566.83,1551.21,1,3
7198.45,6566.83,1536.21,1,3
7198.45,6566.83,1528.36,1,3
7198.45,6566.83,1520.51,2,3
7198.45,6566.83,1505.51,2,3
7198.45,6566.83,1490.51,2,3
7198.45,6566.83,1475.51,2,3
7492.14,5713.49,1569.13,4,4
7492.14,5713.49,1554.13,4,4
7492.14,5713.49,1539.13,4,4
7492.14,5713.49,1524.13,4,4
7492.14,5713.49,1509.13,4,4
7492.14,5713.49,1494.13,4,4
7492.14,5713.49,1479.13,4,4
7492.14,5713.49,1464.13,4,4
7492.14,5713.49,1449.13,4,4
7492.14,5713.49,1434.13,4,4
7492.14,5713.49,1419.13,4,4
7492.14,5713.49,1404.13,4,4
7492.14,5713.49,1389.13,4,4
7492.14,5713.49,1374.13,4,4
7492.14,5713.49,1359.13,4,4
7492.14,5713.49,1344.48,4,4
7728.13,5888.6,1512,4,4
7728.13,5888.6,1497,4,4
7728.13,5888.6,1482,4,4
7728.13,5888.6,1467,4,4
7728.13,5888.6,1452,4,4
7728.13,5888.6,1437,4,4
7728.13,5888.6,1422,4,4
7728.13,5888.6,1407,4,4
7728.13,5888.6,1392,4,4
7728.13,5888.6,1377,4,4
7728.13,5888.6,1362,4,4
7728.13,5888.6,1347,4,4
7728.13,5888.6,1332,4,4
7728.13,5888.6,1323.63,4,4
7515.02,5613.03,1512.38,4,4
7515.02,5613.03,1497.38,4,4
7515.02,5613.03,1482.38,4,4
7515.02,5613.03,1467.38,4,4
7515.02,5613.03,1452.38,4,4
7515.02,5613.03,1437.38,4,4
7515.02,5613.03,1422.38,4,4
7515.02,5613.03,1407.38,4,4
7515.02,5613.03,1392.38,4,4
7515.02,5613.03,1377.38,4,4
7515.02,5613.03,1362.38,4,4
7515.02,5613.03,1347.38,4,4
7515.02,5613.03,1332.38,4,4
7515.02,5613.03,1322.38,4,4
7287.37,7035.96,1481.32,1,1
7287.37,7035.96,1466.32,1,1
7287.37,7035.96,1455.86,1,1
7287.37,7035.96,1445.4,2,1
7287.37,7035.96,1430.4,2,1
7287.37,7035.96,1415.4,2,1
7287.37,7035.96,1400.4,2,1
7287.37,7035.96,1385.4,2,1
7287.37,7035.96,1370.4,2,1
7287.37,7035.96,1355.4,3,1
7287.37,7035.96,1340.4,3,1
7287.37,7035.96,1332.69,3,1
6728.79,5849.71,1525.12,1,4
6728.79,5849.71,1510.12,1,2
6728.79,5849.71,1500.57,1,2
6728.79,5849.71,1491.01,2,2
6728.79,5849.71,1476.01,2,2
6728.79,5849.71,1461.01,2,2
6728.79,5849.71,1446.01,2,2
6728.79,5849.71,1431.01,2,2
6728.79,5849.71,1416.01,2,2
6728.79,5849.71,1401.01,2,2
6728.79,5849.71,1387.72,2,2
6744.84,5909.86,1536.41,1,4
6744.84,5909.86,1521.41,1,4
6744.84,5909.86,1512.01,1,4
6744.84,5909.86,1502.6,2,4
6744.84,5909.86,1487.6,2,4
6744.84,5909.86,1472.6,2,4
6744.84,5909.86,1457.6,2,4
6744.84,5909.86,1449.51,2,2
6784.55,6083.8,1613.8,1,3
6784.55,6083.8,1604.1,1,3
6784.55,6083.8,1594.39,2,3
6784.55,6083.8,1579.39,2,3
6784.55,6083.8,1564.39,2,3
6784.55,6083.8,1549.57,2,3
7500.33,5903,1627.18,4,2
7500.33,5903,1612.18,4,2
7500.33,5903,1597.18,4,2
7500.33,5903,1582.18,4,2
7500.33,5903,1567.18,4,2
7500.33,5903,1558.59,4,2
7500.33,5903,1550,2,2
7500.33,5903,1535,2,2
7500.33,5903,1520,2,2
7500.33,5903,1505,2,2
7500.33,5903,1490.47,2,2
7337.71,5395.21,1411.23,4,4
7337.71,5395.21,1396.23,4,4
7337.71,5395.21,1381.23,4,4
7337.71,5395.21,1366.23,4,4
7337.71,5395.21,1351.23,4,4
7337.71,5395.21,1336.23,4,4
7337.71,5395.21,1321.23,4,4
7337.71,5395.21,1313.23,4,4
7465.22,6427.61,1505.18,1,3
7465.22,6427.61,1490.18,1,3
7465.22,6427.61,1475.43,1,3
7465.22,6427.61,1460.67,2,3
7465.22,6427.61,1445.67,2,3
7465.22,6427.61,1430.67,2,3
7465.22,6427.61,1415.67,2,3
7465.22,6427.61,1400.67,2,3
7465.22,6427.61,1385.67,2,3
7465.22,6427.61,1370.67,2,3
7465.22,6427.61,1362.65,2,3
7514.39,6680.29,1436.41,1,1
7514.39,6680.29,1421.41,1,3
7514.39,6680.29,1407.43,1,3
7514.39,6680.29,1393.45,2,3
7514.39,6680.29,1378.45,2,3
7514.39,6680.29,1363.45,2,3
7514.39,6680.29,1348.45,3,3
7514.39,6680.29,1333.45,3,3
7514.39,6680.29,1318.45,3,3
7514.39,6680.29,1303.78,3,3
7081.47,6852.34,1587.29,1,1
7081.47,6852.34,1572.29,1,1
7081.47,6852.34,1557.29,1,1
7081.47,6852.34,1543.59,1,1
7081.47,6852.34,1529.89,2,1
7081.47,6852.34,1514.89,2,1
7081.47,6852.34,1499.89,2,1
7081.47,6852.34,1484.89,2,1
7081.47,6852.34,1471.07,2,1
7805.17,6311.99,1454.23,1,3
7805.17,6311.99,1439.59,1,3
7805.17,6311.99,1424.95,2,3
7805.17,6311.99,1409.95,2,3
7805.17,6311.99,1394.95,2,3
7805.17,6311.99,1379.95,2,3
7805.17,6311.99,1364.95,2,3
7805.17,6311.99,1349.95,2,3
7805.17,6311.99,1334.95,2,3
7805.17,6311.99,1319.95,3,3
7805.17,6311.99,1311.34,3,3
7944.16,6370.72,1407.53,1,4
7944.16,6370.72,1392.53,1,4
7944.16,6370.72,1377.53,1,4
7944.16,6370.72,1368.26,1,4
7944.16,6370.72,1358.98,2,4
7944.16,6370.72,1343.98,2,4
7944.16,6370.72,1328.98,2,4
7944.16,6370.72,1313.98,2,4
7944.16,6370.72,1298.98,2,4
7944.16,6370.72,1283.98,3,3
7944.16,6370.72,1270.43,3,3
8050.79,6055.71,1435.01,4,4
8050.79,6055.71,1420.01,4,4
8050.79,6055.71,1405.01,4,4
8050.79,6055.71,1390.01,4,4
8050.79,6055.71,1375.01,4,4
8050.79,6055.71,1360.01,4,4
8050.79,6055.71,1345.01,4,4
8050.79,6055.71,1330.01,4,4
8050.79,6055.71,1315.01,4,4
8050.79,6055.71,1300.01,4,4
7216.55,5902.91,1671.52,1,2
7216.55,5902.91,1656.52,1,2
7216.55,5902.91,1641.52,1,2
7216.55,5902.91,1626.52,1,2
7216.55,5902.91,1611.52,1,2
7216.55,5902.91,1603.96,1,2
7216.55,5902.91,1596.4,2,2
7216.55,5902.91,1581.4,2,2
7216.55,5902.91,1566.4,2,2
7216.55,5902.91,1551.4,2,2
7216.55,5902.91,1536.4,2,2
7216.55,5902.91,1528.81,2,2
6863.85,5059.24,1374.83,4,4
6863.85,5059.24,1359.83,4,4
6863.85,5059.24,1344.83,4,4
6863.85,5059.24,1329.83,4,4
6863.85,5059.24,1314.83,4,4
6863.85,5059.24,1299.83,4,4
6863.85,5059.24,1284.83,4,4
6863.85,5059.24,1269.83,4,4
6863.85,5059.24,1262.11,4,4
7076.45,6420.21,1664.86,1,3
7076.45,6420.21,1649.86,1,3
7076.45,6420.21,1634.86,1,3
7076.45,6420.21,1619.86,1,3
7076.45,6420.21,1604.86,1,3
7076.45,6420.21,1589.86,1,3
7076.45,6420.21,1574.86,1,3
7076.45,6420.21,1567.31,1,3
7076.45,6420.21,1559.81,2,3
7496.95,3886.28,1258.91,4,4
7496.95,3886.28,1243.91,4,4
7496.95,3886.28,1228.91,4,4
7496.95,3886.28,1213.91,4,4
7496.95,3886.28,1198.91,4,4
7496.95,3886.28,1183.91,4,4
7496.95,3886.28,1168.91,4,4
7496.95,3886.28,1153.91,4,4
7390.64,3864.64,1221.1,4,4
7390.64,3864.64,1206.1,4,4
7390.64,3864.64,1191.1,4,4
7390.64,3864.64,1176.1,4,4
7390.64,3864.64,1161.1,4,4
7390.64,3864.64,1152.5,4,4
7036.07,4173.87,1191.03,4,4
7036.07,4173.87,1176.03,4,4
7036.07,4173.87,1161.03,4,4
7036.07,4173.87,1146.03,4,4
7036.07,4173.87,1131.03,4,4
7036.07,4173.87,1116.03,4,4
7036.07,4173.87,1107.93,4,4
6865,4399,1207.31,4,4
6865,4399,1192.31,4,4
6865,4399,1177.31,4,4
6865,4399,1162.31,4,4
6865,4399,1147.31,4,4
6865,4399,1132.31,4,4
6865,4399,1117.31,4,4
6865,4399,1102.31,4,4
6865,4399,1087.31,4,4
6865,4399,1072.31,4,4
6865,4399,1064.59,4,4
6775.43,4487.57,1215.27,4,4
6775.43,4487.57,1200.27,4,4
6775.43,4487.57,1185.27,4,4
6775.43,4487.57,1170.27,4,4
6775.43,4487.57,1155.27,4,4
6775.43,4487.57,1140.27,4,4
6775.43,4487.57,1125.27,4,4
6775.43,4487.57,1110.27,4,4
6775.43,4487.57,1095.27,4,4
6775.43,4487.57,1080.27,4,4
6775.43,4487.57,1072.62,4,4
7567,4430,1387.4,4,4
7567,4430,1372.4,4,4
7567,4430,1357.4,4,4
7567,4430,1342.4,4,4
7567,4430,1327.4,4,4
7567,4430,1312.4,4,4
7567,4430,1297.4,4,4
7567,4430,1282.4,4,4
7567,4430,1267.4,4,4
7567,4430,1252.4,4,4
7437.84,1622.86,1067.71,4,4
7437.84,1622.86,1052.71,4,4
7437.84,1622.86,1037.71,4,4
7437.84,1622.86,1022.71,4,4
7437.84,1622.86,1012.31,4,4
7113.75,1682.22,1047.83,4,4
7113.75,1682.22,1032.83,4,4
7113.75,1682.22,1017.83,4,4
7113.75,1682.22,1002.83,4,4
7113.75,1682.22,987.83,4,4
7113.75,1682.22,972.83,4,4
7113.75,1682.22,957.83,4,4
7113.75,1682.22,942.83,4,4
7113.75,1682.22,927.83,4,4
7113.75,1682.22,912.83,4,4
8253.85,5916.4,1330.95,4,4
8253.85,5916.4,1315.95,4,4
8253.85,5916.4,1300.95,4,4
8253.85,5916.4,1285.95,4,4
8253.85,5916.4,1270.95,4,4
8253.85,5916.4,1255.95,4,4
8253.85,5916.4,1240.95,4,4
8253.85,5916.4,1225.95,4,4
8253.85,5916.4,1210.95,4,4
8253.85,5916.4,1195.95,4,4
8253.85,5916.4,1188.4,4,4
6993.92,6420.66,1718.19,1,3
6993.92,6420.66,1703.19,1,3
6993.92,6420.66,1688.19,1,3
6993.92,6420.66,1673.19,1,3
6993.92,6420.66,1658.19,1,3
6993.92,6420.66,1643.19,1,3
6993.92,6420.66,1628.19,1,3
6993.92,6420.66,1613.19,1,3
6993.92,6420.66,1598.19,1,3
6993.92,6420.66,1587.72,1,3
6993.92,6420.66,1577.25,2,3
6993.92,6420.66,1562.25,2,3
6993.92,6420.66,1547.25,2,3
6993.92,6420.66,1532.25,2,3
6993.92,6420.66,1517.25,2,3
6993.92,6420.66,1502.25,2,3
6993.92,6420.66,1487.25,3,3
6993.92,6420.66,1472.25,3,3
6993.92,6420.66,1457.25,3,3
6993.92,6420.66,1442.25,3,3
6993.92,6420.66,1427.25,3,3
6993.92,6420.66,1412.25,3,3
6993.92,6420.66,1397.25,3,3
6993.92,6420.66,1382.25,3,3
6993.92,6420.66,1367.25,3,3
6993.92,6420.66,1352.25,3,3
6993.92,6420.66,1337.25,3,3
6993.92,6420.66,1322.25,3,3
6993.92,6420.66,1307.25,3,3
6993.92,6420.66,1292.25,3,3
6993.92,6420.66,1277.25,3,3
6993.92,6420.66,1262.25,3,3
6993.92,6420.66,1247.25,3,3
6993.92,6420.66,1232.25,3,3
6993.92,6420.66,1217.25,3,3
6993.92,6420.66,1202.25,3,3
6993.92,6420.66,1187.25,3,3
6993.92,6420.66,1179.45,3,3
7696.7,5918.76,1516.49,4,4
7696.7,5918.76,1501.49,4,4
7696.7,5918.76,1486.49,4,4
7696.7,5918.76,1471.49,4,4
7696.7,5918.76,1456.49,4,4
7696.7,5918.76,1441.49,4,4
7696.7,5918.76,1426.49,4,4
7696.7,5918.76,1411.49,4,4
7696.7,5918.76,1396.49,4,4
7696.7,5918.76,1381.49,4,4
7696.7,5918.76,1366.49,4,4
7696.7,5918.76,1358.92,4,4
8115.48,6432.75,1344.71,1,4
8115.48,6432.75,1330.58,1,4
8115.48,6432.75,1316.45,2,4
8115.48,6432.75,1301.45,2,4
8115.48,6432.75,1286.45,2,4
8115.48,6432.75,1271.45,2,4
8115.48,6432.75,1256.45,3,4
8115.48,6432.75,1241.45,3,4
8115.48,6432.75,1226.45,3,3
8115.48,6432.75,1211.45,3,3
8115.48,6432.75,1203.08,3,3
6972.61,6128.51,1707.6,1,2
6972.61,6128.51,1692.6,1,2
6972.61,6128.51,1677.6,1,2
6972.61,6128.51,1662.6,1,2
6972.61,6128.51,1647.6,1,2
6972.61,6128.51,1632.6,1,2
6972.61,6128.51,1622.73,1,2
6972.61,6128.51,1612.86,2,2
6972.61,6128.51,1597.86,2,2
6972.61,6128.51,1582.86,2,2
6972.61,6128.51,1567.86,2,2
6972.61,6128.51,1552.86,2,2
6972.61,6128.51,1537.86,2,2
6972.61,6128.51,1522.86,2,2
6972.61,6128.51,1507.86,2,2
6972.61,6128.51,1492.86,2,2
6972.61,6128.51,1477.86,2,2
6972.61,6128.51,1462.86,2,2
6972.61,6128.51,1447.86,2,2
6972.61,6128.51,1432.86,2,2
6972.61,6128.51,1417.86,2,2
6972.61,6128.51,1402.86,2,2
6972.61,6128.51,1387.86,2,2
6972.61,6128.51,1372.86,2,2
6972.61,6128.51,1357.86,3,2
6972.61,6128.51,1342.86,3,3
6972.61,6128.51,1327.86,3,3
6972.61,6128.51,1312.86,3,3
6972.61,6128.51,1297.86,3,3
6972.61,6128.51,1282.86,3,3
6972.61,6128.51,1267.86,3,3
6972.61,6128.51,1252.86,3,3
6972.61,6128.51,1237.86,3,3
6972.61,6128.51,1222.86,3,3
6972.61,6128.51,1207.86,3,3
6972.61,6128.51,1196.16,3,3
7269.17,5881.4,1640.86,1,2
7269.17,5881.4,1625.86,1,2
7269.17,5881.4,1610.86,1,2
7269.17,5881.4,1595.86,1,2
7269.17,5881.4,1580.86,1,2
7269.17,5881.4,1573.33,1,2
7269.17,5881.4,1565.79,2,2
7269.17,5881.4,1550.79,2,2
7269.17,5881.4,1535.79,2,2
7269.17,5881.4,1520.79,2,2
7269.17,5881.4,1505.79,2,2
7269.17,5881.4,1490.79,2,2
7269.17,5881.4,1475.79,2,2
7429,5748.9,1596.34,4,4
7429,5748.9,1581.34,4,4
7429,5748.9,1566.34,4,4
7429,5748.9,1551.34,4,4
7429,5748.9,1536.34,4,4
7429,5748.9,1521.49,4,4
7429,5748.9,1506.64,2,4
7429,5748.9,1491.64,2,4
7429,5748.9,1476.64,2,4
7429,5748.9,1461.64,2,4
7429,5748.9,1446.64,2,4
7429,5748.9,1438.94,2,4
7108.43,5769.73,1619.69,1,4
7108.43,5769.73,1604.69,1,4
7108.43,5769.73,1589.69,1,4
7108.43,5769.73,1574.69,1,4
7108.43,5769.73,1566.68,1,4
7108.43,5769.73,1558.67,2,4
7108.43,5769.73,1543.67,2,4
7108.43,5769.73,1528.67,2,4
7108.43,5769.73,1513.67,2,4
7108.43,5769.73,1498.67,2,4
7108.43,5769.73,1483.67,2,4
7108.43,5769.73,1468.67,2,4
7108.43,5769.73,1454.13,2,4
8110.11,6010.49,1409.65,4,4
8110.11,6010.49,1394.65,4,4
8110.11,6010.49,1379.65,4,4
8110.11,6010.49,1364.65,4,4
8110.11,6010.49,1349.65,4,4
8110.11,6010.49,1334.65,4,4
8110.11,6010.49,1319.65,4,4
8110.11,6010.49,1304.65,4,4
8110.11,6010.49,1289.65,4,4
8110.11,6010.49,1282.13,4,4
7974.38,5928.95,1381.46,4,4
7974.38,5928.95,1366.46,4,4
7974.38,5928.95,1351.46,4,4
7974.38,5928.95,1336.46,4,4
7974.38,5928.95,1321.46,4,4
7974.38,5928.95,1306.46,4,4
7974.38,5928.95,1291.46,4,4
7974.38,5928.95,1276.46,4,4
7974.38,5928.95,1261.46,4,4
7974.38,5928.95,1246.46,4,4
7974.38,5928.95,1238.91,4,4
6538.46,5579.04,1452.5,1,4
6538.46,5579.04,1437.5,1,4
6538.46,5579.04,1422.5,1,4
6538.46,5579.04,1414.73,1,4
6538.46,5579.04,1406.96,2,4
6538.46,5579.04,1391.96,2,4
6538.46,5579.04,1376.96,2,4
6538.46,5579.04,1361.96,2,4
6538.46,5579.04,1346.96,3,4
6538.46,5579.04,1331.96,3,4
6538.46,5579.04,1316.96,3,4
6538.46,5579.04,1301.96,3,4
6538.46,5579.04,1286.96,3,4
6538.46,5579.04,1271.96,3,4
6538.46,5579.04,1256.96,3,4
6538.46,5579.04,1241.96,3,4
6538.46,5579.04,1226.98,3,4
7316.47,5359.73,1409.33,4,4
7316.47,5359.73,1394.33,4,4
7316.47,5359.73,1379.33,4,4
7316.47,5359.73,1364.33,4,4
7316.47,5359.73,1349.33,4,4
7316.47,5359.73,1334.33,4,4
7316.47,5359.73,1319.33,4,4
7316.47,5359.73,1304.33,4,4
7316.47,5359.73,1289.33,4,4
7316.47,5359.73,1274.33,4,4
7316.47,5359.73,1259.33,4,4
7316.47,5359.73,1244.33,4,4
7316.47,5359.73,1229.33,4,4
7316.47,5359.73,1220.78,4,4
7111.81,6478.32,1624.22,1,3
7111.81,6478.32,1609.22,1,3
7111.81,6478.32,1594.74,1,3
7111.81,6478.32,1580.25,2,3
7111.81,6478.32,1565.25,2,3
7111.81,6478.32,1550.25,2,3
7111.81,6478.32,1535.25,2,3
7111.81,6478.32,1520.25,2,3
7111.81,6478.32,1505.25,2,3
7111.81,6478.32,1490.25,2,3
7111.81,6478.32,1475.25,2,3
7111.81,6478.32,1460.25,2,3
7111.81,6478.32,1445.25,3,3
7111.81,6478.32,1430.25,3,3
7111.81,6478.32,1415.25,3,3
7111.81,6478.32,1400.25,3,3
7111.81,6478.32,1385.25,3,3
7111.81,6478.32,1370.25,3,3
7111.81,6478.32,1355.25,3,3
7111.81,6478.32,1340.25,3,3
7111.81,6478.32,1325.25,3,3
7111.81,6478.32,1310.25,3,3
7111.81,6478.32,1295.25,3,3
7111.81,6478.32,1280.25,3,3
7111.81,6478.32,1265.25,3,3
7111.81,6478.32,1250.25,3,3
7111.81,6478.32,1235.25,3,3
7111.81,6478.32,1220.25,3,3
7111.81,6478.32,1205.25,3,3
7111.81,6478.32,1190.25,3,3
7111.81,6478.32,1175.25,3,3
7111.81,6478.32,1160.25,3,3
7111.81,6478.32,1145.25,3,3
7111.81,6478.32,1130.25,3,3
7111.81,6478.32,1115.25,3,3
7111.81,6478.32,1106.91,3,3
6903.29,6226.4,1728.62,1,3
6903.29,6226.4,1713.62,1,3
6903.29,6226.4,1698.62,1,3
6903.29,6226.4,1683.62,1,3
6903.29,6226.4,1668.62,1,3
6903.29,6226.4,1653.62,1,3
6903.29,6226.4,1638.62,1,3
6903.29,6226.4,1623.62,1,3
6903.29,6226.4,1614.01,1,3
6903.29,6226.4,1604.4,2,3
6903.29,6226.4,1589.4,2,3
6903.29,6226.4,1574.4,2,3
6903.29,6226.4,1559.4,2,3
6903.29,6226.4,1544.4,2,3
6903.29,6226.4,1529.4,2,3
6903.29,6226.4,1514.4,2,3
6903.29,6226.4,1499.4,2,3
6903.29,6226.4,1484.4,2,3
6903.29,6226.4,1469.4,2,3
6903.29,6226.4,1454.4,2,3
6903.29,6226.4,1439.4,2,3
6903.29,6226.4,1424.4,3,3
6903.29,6226.4,1409.4,3,3
6903.29,6226.4,1394.4,3,3
6903.29,6226.4,1379.4,3,3
6903.29,6226.4,1364.4,3,3
6903.29,6226.4,1349.4,3,3
6903.29,6226.4,1334.4,3,3
6903.29,6226.4,1319.4,3,3
6903.29,6226.4,1304.4,3,3
6903.29,6226.4,1289.4,3,3
6903.29,6226.4,1274.4,3,3
6903.29,6226.4,1259.4,3,3
6903.29,6226.4,1244.4,3,3
6903.29,6226.4,1229.4,3,3
6903.29,6226.4,1214.4,3,3
6903.29,6226.4,1204.76,3,3
6747.63,6563.94,1672.95,1,1
6747.63,6563.94,1657.95,1,1
6747.63,6563.94,1642.95,1,1
6747.63,6563.94,1627.95,1,1
6747.63,6563.94,1612.95,1,1
6747.63,6563.94,1605.24,1,1
6747.63,6563.94,1597.52,2,1
6747.63,6563.94,1582.52,2,1
6747.63,6563.94,1567.52,2,1
6747.63,6563.94,1552.52,2,1
6747.63,6563.94,1537.52,2,1
6747.63,6563.94,1522.52,2,1
6747.63,6563.94,1507.52,2,1
6747.63,6563.94,1492.52,2,1
6747.63,6563.94,1477.52,2,1
6747.63,6563.94,1462.52,2,1
6747.63,6563.94,1447.52,3,1
6747.63,6563.94,1432.52,3,1
6747.63,6563.94,1417.52,3,1
6747.63,6563.94,1402.52,3,1
6747.63,6563.94,1387.52,3,1
6747.63,6563.94,1372.52,3,1
6747.63,6563.94,1357.52,3,1
6747.63,6563.94,1342.52,3,1
6747.63,6563.94,1327.52,3,1
6747.63,6563.94,1312.52,3,1
6747.63,6563.94,1297.52,3,1
6747.63,6563.94,1282.52,3,1
6747.63,6563.94,1267.52,3,1
6747.63,6563.94,1252.52,3,1
6747.63,6563.94,1237.52,3,1
6747.63,6563.94,1222.52,3,1
6747.63,6563.94,1207.52,3,1
6747.63,6563.94,1192.52,3,1
6747.63,6563.94,1177.52,3,1
6747.63,6563.94,1162.52,3,1
6747.63,6563.94,1147.52,3,1
6747.63,6563.94,1132.52,3,3
6747.63,6563.94,1117.52,3,3
6747.63,6563.94,1102.52,3,3
6747.63,6563.94,1090.91,3,3
6926.02,5893.86,1550.25,1,3
6926.02,5893.86,1541.49,1,3
6926.02,5893.86,1532.72,2,3
6926.02,5893.86,1517.72,2,3
6926.02,5893.86,1502.72,2,3
6926.02,5893.86,1487.72,2,3
6926.02,5893.86,1472.72,2,3
6926.02,5893.86,1457.72,2,3
6926.02,5893.86,1442.72,2,3
6926.02,5893.86,1427.72,2,3
6926.02,5893.86,1412.72,2,3
6926.02,5893.86,1397.72,2,3
6926.02,5893.86,1382.72,2,3
6926.02,5893.86,1367.72,2,3
6926.02,5893.86,1352.72,2,3
6926.02,5893.86,1337.72,2,3
6926.02,5893.86,1322.72,3,3
6926.02,5893.86,1307.72,3,3
6926.02,5893.86,1292.72,3,3
6926.02,5893.86,1277.72,3,3
6926.02,5893.86,1262.72,3,3
6926.02,5893.86,1247.72,3,3
6926.02,5893.86,1232.72,3,3
6926.02,5893.86,1217.72,3,3
6926.02,5893.86,1202.72,3,3
6926.02,5893.86,1187.72,3,3
6926.02,5893.86,1172.72,3,3
6926.02,5893.86,1157.72,3,3
6926.02,5893.86,1142.72,3,3
6926.02,5893.86,1127.72,3,2
6926.02,5893.86,1112.72,3,2
6926.02,5893.86,1097.72,3,2
6926.02,5893.86,1082.72,3,2
6926.02,5893.86,1067.72,3,2
6926.02,5893.86,1059.29,3,2
6172.81,5896.47,1428.44,1,2
6172.81,5896.47,1413.44,1,2
6172.81,5896.47,1405.42,1,2
6172.81,5896.47,1397.4,2,2
6172.81,5896.47,1382.4,2,2
6172.81,5896.47,1367.4,2,2
6172.81,5896.47,1352.4,3,2
6172.81,5896.47,1337.4,3,2
6172.81,5896.47,1322.4,3,2
6172.81,5896.47,1307.4,3,2
6172.81,5896.47,1292.4,3,2
6172.81,5896.47,1277.4,3,2
6172.81,5896.47,1262.4,3,2
6172.81,5896.47,1247.4,3,2
6172.81,5896.47,1232.4,3,2
6172.81,5896.47,1217.4,3,2
6172.81,5896.47,1202.4,3,2
6172.81,5896.47,1187.4,3,2
6172.81,5896.47,1172.4,3,2
6172.81,5896.47,1163.95,3,2
6710.15,6375.69,1732.65,1,3
6710.15,6375.69,1717.65,1,3
6710.15,6375.69,1702.65,1,3
6710.15,6375.69,1687.65,1,3
6710.15,6375.69,1672.65,1,3
6710.15,6375.69,1657.65,1,3
6710.15,6375.69,1642.65,1,3
6710.15,6375.69,1627.65,1,3
6710.15,6375.69,1619.72,1,3
6710.15,6375.69,1611.79,2,3
6710.15,6375.69,1596.79,2,3
6710.15,6375.69,1581.79,2,3
6710.15,6375.69,1566.79,2,3
6710.15,6375.69,1551.79,2,3
6710.15,6375.69,1536.79,2,3
6710.15,6375.69,1521.79,2,3
6710.15,6375.69,1506.79,3,3
6710.15,6375.69,1491.79,3,3
6710.15,6375.69,1476.79,3,3
6710.15,6375.69,1461.79,3,3
6710.15,6375.69,1446.79,3,3
6710.15,6375.69,1431.79,3,3
6710.15,6375.69,1416.79,3,3
6710.15,6375.69,1401.79,3,3
6710.15,6375.69,1386.79,3,3
6710.15,6375.69,1371.79,3,3
6710.15,6375.69,1356.79,3,3
6710.15,6375.69,1341.79,3,3
6710.15,6375.69,1326.79,3,3
6710.15,6375.69,1311.79,3,3
6710.15,6375.69,1296.79,3,3
6710.15,6375.69,1281.79,3,3
6710.15,6375.69,1266.79,3,3
6710.15,6375.69,1251.79,3,3
6710.15,6375.69,1236.79,3,3
6710.15,6375.69,1221.79,3,3
6710.15,6375.69,1206.79,3,3
6710.15,6375.69,1191.79,3,3
6710.15,6375.69,1176.79,3,3
6710.15,6375.69,1168.72,3,3
7047.4,6749.74,1598.75,1,1
7047.4,6749.74,1583.75,1,1
7047.4,6749.74,1575.18,1,1
7047.4,6749.74,1566.61,2,1
7047.4,6749.74,1551.61,2,1
7047.4,6749.74,1536.61,2,1
7047.4,6749.74,1521.61,2,1
7047.4,6749.74,1506.61,2,1
7047.4,6749.74,1491.61,2,1
7047.4,6749.74,1476.61,2,1
7047.4,6749.74,1461.61,2,1
7047.4,6749.74,1446.61,2,1
7047.4,6749.74,1431.61,2,1
7047.4,6749.74,1416.61,3,1
7047.4,6749.74,1401.61,3,1
